"o1","birthYear"
"http://dbpedia.org/resource/Jessie_MacWilliams",1917
"http://dbpedia.org/resource/Kenkichi_Iwasawa",1917
"http://dbpedia.org/resource/Mary_L._Boas",1917
"http://dbpedia.org/resource/Mian_Mohammed_Sharif",1917
"http://dbpedia.org/resource/Beno_Eckmann",1917
"http://dbpedia.org/resource/Ruth_Aaronson_Bari",1917
"http://dbpedia.org/resource/Phyllis_Nicolson",1917
"http://dbpedia.org/resource/Edward_Norton_Lorenz",1917
"http://dbpedia.org/resource/Abraham_Charnes",1917
"http://dbpedia.org/resource/Irvin_Cohen",1917
"http://dbpedia.org/resource/Henry_Jack",1917
"http://dbpedia.org/resource/Dorothy_Maharam",1917
"http://dbpedia.org/resource/Sharadchandra_Shankar_Shrikhande",1917
"http://dbpedia.org/resource/Prahalad_Chunnilal_Vaidya",1918
"http://dbpedia.org/resource/David_George_Kendall",1918
"http://dbpedia.org/resource/Yudell_Luke",1918
"http://dbpedia.org/resource/C._S._Venkataraman",1918
"http://dbpedia.org/resource/Abraham_Robinson",1918
"http://dbpedia.org/resource/Albin_Gurklis",1918
"http://dbpedia.org/resource/Alfred_Horn",1918
"http://dbpedia.org/resource/Nicolaas_Govert_de_Bruijn",1918
"http://dbpedia.org/resource/Heinz_Rutishauser",1918
"http://dbpedia.org/resource/Hendrik_C._van_de_Hulst",1918
"http://dbpedia.org/resource/Irving_Segal",1918
"http://dbpedia.org/resource/Jan_Hemelrijk",1918
"http://dbpedia.org/resource/Katherine_Johnson",1918
"http://dbpedia.org/resource/R._K._Rubugunday",1918
"http://dbpedia.org/resource/Dorothy_McFadden_Hoover",1918
"http://dbpedia.org/resource/Naum_Il'ich_Feldman",1918
"http://dbpedia.org/resource/Carl_A._Wiley",1918
"http://dbpedia.org/resource/T._A._Sarasvati_Amma",1918
"http://dbpedia.org/resource/Paul_Olum",1918
"http://dbpedia.org/resource/George_F._Carrier",1918
"http://dbpedia.org/resource/Mkhitar_Djrbashian",1918
"http://dbpedia.org/resource/Murray_H._Protter",1918
"http://dbpedia.org/resource/Leon_Mirsky",1918
"http://dbpedia.org/resource/Leslie_Fox",1918
"http://dbpedia.org/resource/Theodore_Wilbur_Anderson",1918
"http://dbpedia.org/resource/Klaus_Samelson",1918
"http://dbpedia.org/resource/Ratan_Shankar_Mishra",1918
"http://dbpedia.org/resource/David_Blackwell",1919
"http://dbpedia.org/resource/Vladimir_Abramovich_Rokhlin",1919
"http://dbpedia.org/resource/Clifford_Truesdell",1919
"http://dbpedia.org/resource/Georgii_Suvorov",1919
"http://dbpedia.org/resource/Thomas_Willmore",1919
"http://dbpedia.org/resource/Anton_Kotzig",1919
"http://dbpedia.org/resource/Leopold_Schmetterer",1919
"http://dbpedia.org/resource/Irene_Stegun",1919
"http://dbpedia.org/resource/Julia_Robinson",1919
"http://dbpedia.org/resource/Albert_Crumeyrolle",1919
"http://dbpedia.org/resource/Aleksei_Pogorelov",1919
"http://dbpedia.org/resource/Curt_Meyer",1919
"http://dbpedia.org/resource/Barbara_Canright",1919
"http://dbpedia.org/resource/Hermann_Bondi",1919
"http://dbpedia.org/resource/Ted_Harris_(mathematician)",1919
"http://dbpedia.org/resource/Larned_B._Asprey",1919
"http://dbpedia.org/resource/Lars_Gårding",1919
"http://dbpedia.org/resource/Philip_Woodward",1919
"http://dbpedia.org/resource/Wu_Wenjun",1919
"http://dbpedia.org/resource/Yael_Dowker",1919
"http://dbpedia.org/resource/Robin_Gandy",1919
"http://dbpedia.org/resource/Richard_Friederich_Arens",1919
"http://dbpedia.org/resource/Paulette_Libermann",1919
"http://dbpedia.org/resource/Anil_Kumar_Gain",1919
"http://dbpedia.org/resource/Harry_Pollard_(mathematician)",1919
"http://dbpedia.org/resource/Erling_Følner",1919
"http://dbpedia.org/resource/Hans_Rådström",1919
"http://dbpedia.org/resource/James_Dugundji",1919
"http://dbpedia.org/resource/Ian_Sneddon",1919
"http://dbpedia.org/resource/Raymond_Smullyan",1919
"http://dbpedia.org/resource/Roman_Sikorski",1920
"http://dbpedia.org/resource/Satish_Dhawan",1920
"http://dbpedia.org/resource/Bjarni_Jónsson",1920
"http://dbpedia.org/resource/Edwin_Hewitt",1920
"http://dbpedia.org/resource/Gene_Grabeel",1920
"http://dbpedia.org/resource/Georges_Reeb",1920
"http://dbpedia.org/resource/Goro_Azumaya",1920
"http://dbpedia.org/resource/Anne_Cobbe",1920
"http://dbpedia.org/resource/Lowell_Schoenfeld",1920
"http://dbpedia.org/resource/K._G._Ramanathan",1920
"http://dbpedia.org/resource/Nicolaas_Kuiper",1920
"http://dbpedia.org/resource/Jerzy_Łoś",1920
"http://dbpedia.org/resource/John_Hammersley",1920
"http://dbpedia.org/resource/Marcel-Paul_Schützenberger",1920
"http://dbpedia.org/resource/Sergey_Stechkin",1920
"http://dbpedia.org/resource/Wolfgang_Händler",1920
"http://dbpedia.org/resource/Victor_Zalgaller",1920
"http://dbpedia.org/resource/Claude_Ambrose_Rogers",1920
"http://dbpedia.org/resource/George_Batchelor",1920
"http://dbpedia.org/resource/William_B._Bonnor",1920
"http://dbpedia.org/resource/William_Boone_(mathematician)",1920
"http://dbpedia.org/resource/William_S._Massey",1920
"http://dbpedia.org/resource/Iosif_Vorovich",1920
"http://dbpedia.org/resource/Jenő_Szép",1920
"http://dbpedia.org/resource/Roger_Godement",1921
"http://dbpedia.org/resource/Boris_Trakhtenbrot",1921
"http://dbpedia.org/resource/David_Gale",1921
"http://dbpedia.org/resource/Jonas_Kubilius",1921
"http://dbpedia.org/resource/Verner_Emil_Hoggatt_Jr.",1921
"http://dbpedia.org/resource/Mathukumalli_V._Subbarao",1921
"http://dbpedia.org/resource/Edwin_Spanier",1921
"http://dbpedia.org/resource/Frank_Harary",1921
"http://dbpedia.org/resource/Paul_Dedecker",1921
"http://dbpedia.org/resource/Murray_S._Klamkin",1921
"http://dbpedia.org/resource/Andrew_M._Gleason",1921
"http://dbpedia.org/resource/Yozo_Matsushima",1921
"http://dbpedia.org/resource/Tom_Kilburn",1921
"http://dbpedia.org/resource/Walter_Rudin",1921
"http://dbpedia.org/resource/Alexander_Kronrod",1921
"http://dbpedia.org/resource/Alfréd_Rényi",1921
"http://dbpedia.org/resource/Edith_Hirsch_Luchins",1921
"http://dbpedia.org/resource/Feza_Gürsey",1921
"http://dbpedia.org/resource/Nikolai_Nikolaevich_Yanenko",1921
"http://dbpedia.org/resource/Gérard_Debreu",1921
"http://dbpedia.org/resource/Hao_Wang_(academic)",1921
"http://dbpedia.org/resource/Isaak_Yaglom",1921
"http://dbpedia.org/resource/Chike_Obi",1921
"http://dbpedia.org/resource/Athanasios_Papoulis",1921
"http://dbpedia.org/resource/Donald_Dines_Wall",1921
"http://dbpedia.org/resource/Martin_Löb",1921
"http://dbpedia.org/resource/Mary_Jackson_(engineer)",1921
"http://dbpedia.org/resource/Pierre_Samuel",1921
"http://dbpedia.org/resource/Olgierd_Zienkiewicz",1921
"http://dbpedia.org/resource/Shimshon_Amitsur",1921
"http://dbpedia.org/resource/Woody_Bledsoe",1921
"http://dbpedia.org/resource/Rodney_Hill",1921
"http://dbpedia.org/resource/Conway_Berners-Lee",1921
"http://dbpedia.org/resource/Lotfi_A._Zadeh",1921
"http://dbpedia.org/resource/Luis_Davidson_San_Juan",1921
"http://dbpedia.org/resource/Friederich_Ignaz_Mautner",1921
"http://dbpedia.org/resource/Hans_J._Reiter",1921
"http://dbpedia.org/resource/Jean-Louis_Koszul",1921
"http://dbpedia.org/resource/Mark_Vishik",1921
"http://dbpedia.org/resource/Martin_Barner",1921
"http://dbpedia.org/resource/Richard_Lashof",1922
"http://dbpedia.org/resource/Ernst_G._Straus",1922
"http://dbpedia.org/resource/Gaetano_Fichera",1922
"http://dbpedia.org/resource/George_Adomian",1922
"http://dbpedia.org/resource/André_Néron",1922
"http://dbpedia.org/resource/Willem_Drees_Jr.",1922
"http://dbpedia.org/resource/Felix_Arscott",1922
"http://dbpedia.org/resource/Guido_Stampacchia",1922
"http://dbpedia.org/resource/Harold_E._Pierce",1922
"http://dbpedia.org/resource/István_Fáry",1922
"http://dbpedia.org/resource/Jan_Kalicki",1922
"http://dbpedia.org/resource/Jean-Marie_Souriau",1922
"http://dbpedia.org/resource/Joachim_Lambek",1922
"http://dbpedia.org/resource/Marlyn_Meltzer",1922
"http://dbpedia.org/resource/Rimhak_Ree",1922
"http://dbpedia.org/resource/Jane_Cronin_Scanlon",1922
"http://dbpedia.org/resource/Egon_Balas",1922
"http://dbpedia.org/resource/Andrzej_Grzegorczyk",1922
"http://dbpedia.org/resource/Anneli_Cahn_Lax",1922
"http://dbpedia.org/resource/Shmuel_Agmon",1922
"http://dbpedia.org/resource/Tudor_Ganea",1922
"http://dbpedia.org/resource/Cécile_DeWitt-Morette",1922
"http://dbpedia.org/resource/Erwin_Kreyszig",1922
"http://dbpedia.org/resource/J._W._S._Cassels",1922
"http://dbpedia.org/resource/Arthur_J._Lohwater",1922
"http://dbpedia.org/resource/Meyer_Jerison",1922
"http://dbpedia.org/resource/Olga_Ladyzhenskaya",1922
"http://dbpedia.org/resource/Yevgenii_Vasilevich_Zolotov",1922
"http://dbpedia.org/resource/Roberto_Conti_(mathematician)",1923
"http://dbpedia.org/resource/Bernard_Dwork",1923
"http://dbpedia.org/resource/David_M._Young_Jr.",1923
"http://dbpedia.org/resource/David_Slepian",1923
"http://dbpedia.org/resource/John_Myhill",1923
"http://dbpedia.org/resource/Joseph_Keller",1923
"http://dbpedia.org/resource/Peter_Henrici_(mathematician)",1923
"http://dbpedia.org/resource/René_Thom",1923
"http://dbpedia.org/resource/Vasily_Vladimirov",1923
"http://dbpedia.org/resource/Gennadii_Rubinstein",1923
"http://dbpedia.org/resource/Fred_van_der_Blij",1923
"http://dbpedia.org/resource/Freeman_Dyson",1923
"http://dbpedia.org/resource/Fritz_Ursell",1923
"http://dbpedia.org/resource/George_Mostow",1923
"http://dbpedia.org/resource/Murray_R._Spiegel",1923
"http://dbpedia.org/resource/Thomas_Muirhead_Flett",1923
"http://dbpedia.org/resource/Lloyd_Shapley",1923
"http://dbpedia.org/resource/Shoshana_Netanyahu",1923
"http://dbpedia.org/resource/Zofia_Szmydt",1923
"http://dbpedia.org/resource/Bruno_Augenstein",1923
"http://dbpedia.org/resource/Cathleen_Synge_Morawetz",1923
"http://dbpedia.org/resource/William_J._LeVeque",1923
"http://dbpedia.org/resource/Aizik_Volpert",1923
"http://dbpedia.org/resource/Alexander_Abian",1923
"http://dbpedia.org/resource/Daniel_Gorenstein",1923
"http://dbpedia.org/resource/Eugenio_Calabi",1923
"http://dbpedia.org/resource/Harish-Chandra",1923
"http://dbpedia.org/resource/Irving_S._Reed",1923
"http://dbpedia.org/resource/J._Ernest_Wilkins_Jr.",1923
"http://dbpedia.org/resource/Armand_Borel",1923
"http://dbpedia.org/resource/Igor_Shafarevich",1923
"http://dbpedia.org/resource/Ralph_Gordon_Stanton",1923
"http://dbpedia.org/resource/Raoul_Bott",1923
"http://dbpedia.org/resource/Joseph_Arkin",1923
"http://dbpedia.org/resource/Peter_Hilton",1923
"http://dbpedia.org/resource/Verena_Huber-Dyson",1923
"http://dbpedia.org/resource/M._J._Seaton",1923
"http://dbpedia.org/resource/Yvonne_Choquet-Bruhat",1923
"http://dbpedia.org/resource/Wim_Cohen",1923
"http://dbpedia.org/resource/Aleksei_Fedorovich_Filippov",1923
"http://dbpedia.org/resource/Alexander_Murray_MacBeath",1923
"http://dbpedia.org/resource/Hidehiko_Yamabe",1923
"http://dbpedia.org/resource/Jacob_Korevaar",1923
"http://dbpedia.org/resource/Jean-Jacques_Moreau",1923
"http://dbpedia.org/resource/John_Coleman_Moore",1923
"http://dbpedia.org/resource/Marjorie_Rice",1923
"http://dbpedia.org/resource/Philip_J._Davis",1923
"http://dbpedia.org/resource/Phyllis_Fox",1923
"http://dbpedia.org/resource/Mikhail_Kadets",1923
"http://dbpedia.org/resource/Shambhu_Dayal_Sinvhal",1923
"http://dbpedia.org/resource/P._Kanagasabapathy",1923
"http://dbpedia.org/resource/David_E._Muller",1924
"http://dbpedia.org/resource/Julius_Richard_Büchi",1924
"http://dbpedia.org/resource/Maxwell_Rosenlicht",1924
"http://dbpedia.org/resource/Giovanni_Battista_Rizza",1924
"http://dbpedia.org/resource/Minoru_Tomita",1924
"http://dbpedia.org/resource/Mohamed_M._Atalla",1924
"http://dbpedia.org/resource/Linards_Reiziņš",1924
"http://dbpedia.org/resource/Louis_Leithold",1924
"http://dbpedia.org/resource/Lucien_Le_Cam",1924
"http://dbpedia.org/resource/Mahlon_E._Doyle",1924
"http://dbpedia.org/resource/Sigeru_Mizohata",1924
"http://dbpedia.org/resource/Steven_Gaal",1924
"http://dbpedia.org/resource/Albert_Hibbs",1924
"http://dbpedia.org/resource/Alexander_Esenin-Volpin",1924
"http://dbpedia.org/resource/D._R._Fulkerson",1924
"http://dbpedia.org/resource/Eugene_Dynkin",1924
"http://dbpedia.org/resource/Hans-Egon_Richert",1924
"http://dbpedia.org/resource/James_R._Jackson",1924
"http://dbpedia.org/resource/Jerald_Ericksen",1924
"http://dbpedia.org/resource/Johannes_Kemperman",1924
"http://dbpedia.org/resource/Katsumi_Nomizu",1924
"http://dbpedia.org/resource/Humiaki_Huzita",1924
"http://dbpedia.org/resource/Jun-Ichi_Igusa",1924
"http://dbpedia.org/resource/Margaret_K._Butler",1924
"http://dbpedia.org/resource/Mary_Ellen_Rudin",1924
"http://dbpedia.org/resource/Pierre_Dolbeault",1924
"http://dbpedia.org/resource/Sergey_Yablonsky",1924
"http://dbpedia.org/resource/Ryszard_Syski",1924
"http://dbpedia.org/resource/Samuel_Karlin",1924
"http://dbpedia.org/resource/W._Wesley_Peterson",1924
"http://dbpedia.org/resource/George_Marsaglia",1924
"http://dbpedia.org/resource/George_Springer_(mathematician)",1924
"http://dbpedia.org/resource/Timur_Eneev",1924
"http://dbpedia.org/resource/Wilhelm_Klingenberg",1924
"http://dbpedia.org/resource/Alan_J._Hoffman",1924
"http://dbpedia.org/resource/Aldo_Andreotti",1924
"http://dbpedia.org/resource/Irving_Reiner",1924
"http://dbpedia.org/resource/Jacques_Dixmier",1924
"http://dbpedia.org/resource/James_Lighthill",1924
"http://dbpedia.org/resource/János_Aczél_(mathematician)",1924
"http://dbpedia.org/resource/Mary_Lee_Woods",1924
"http://dbpedia.org/resource/Julian_Cole",1925
"http://dbpedia.org/resource/Paul_Malliavin",1925
"http://dbpedia.org/resource/Richard_Kadison",1925
"http://dbpedia.org/resource/Victor_Klee",1925
"http://dbpedia.org/resource/Germund_Dahlquist",1925
"http://dbpedia.org/resource/Hanno_Rund",1925
"http://dbpedia.org/resource/Harold_W._Kuhn",1925
"http://dbpedia.org/resource/Martin_David_Kruskal",1925
"http://dbpedia.org/resource/Nathan_Divinsky",1925
"http://dbpedia.org/resource/Olga_Oleinik",1925
"http://dbpedia.org/resource/R._Duncan_Luce",1925
"http://dbpedia.org/resource/Bent_Fuglede",1925
"http://dbpedia.org/resource/Patrick_Billingsley",1925
"http://dbpedia.org/resource/Renfrey_Potts",1925
"http://dbpedia.org/resource/Christopher_Zeeman",1925
"http://dbpedia.org/resource/Frederick_Gehring",1925
"http://dbpedia.org/resource/Gabriel_Andrew_Dirac",1925
"http://dbpedia.org/resource/George_G._Hall",1925
"http://dbpedia.org/resource/Gopinath_Kallianpur",1925
"http://dbpedia.org/resource/Gordon_Preston",1925
"http://dbpedia.org/resource/Walter_Noll",1925
"http://dbpedia.org/resource/A._O._L._Atkin",1925
"http://dbpedia.org/resource/Abe_Sklar",1925
"http://dbpedia.org/resource/Cyrus_Derman",1925
"http://dbpedia.org/resource/Ernest_Michael",1925
"http://dbpedia.org/resource/Harley_Flanders",1925
"http://dbpedia.org/resource/Harry_Rauch",1925
"http://dbpedia.org/resource/A._Edward_Nussbaum",1925
"http://dbpedia.org/resource/Keith_Stewartson",1925
"http://dbpedia.org/resource/Klaus_Roth",1925
"http://dbpedia.org/resource/Michael_S._Longuet-Higgins",1925
"http://dbpedia.org/resource/Carl_Adam_Petri",1926
"http://dbpedia.org/resource/David_Spence_(mathematician)",1926
"http://dbpedia.org/resource/Robert_Joshua_Rubin",1926
"http://dbpedia.org/resource/Vera_Nikolaevna_Maslennikova",1926
"http://dbpedia.org/resource/Masatoshi_Gündüz_Ikeda",1926
"http://dbpedia.org/resource/Claude_Berge",1926
"http://dbpedia.org/resource/Frank_Spitzer",1926
"http://dbpedia.org/resource/Gaisi_Takeuti",1926
"http://dbpedia.org/resource/Miroslav_Fiedler",1926
"http://dbpedia.org/resource/Tibor_Šalát",1926
"http://dbpedia.org/resource/Wally_Smith_(mathematician)",1926
"http://dbpedia.org/resource/Walter_Hayman",1926
"http://dbpedia.org/resource/Albert_Nijenhuis",1926
"http://dbpedia.org/resource/Czesław_Ryll-Nardzewski",1926
"http://dbpedia.org/resource/Edgar_H._Brown",1926
"http://dbpedia.org/resource/Gu_Chaohao",1926
"http://dbpedia.org/resource/Günter_Asser",1926
"http://dbpedia.org/resource/James_Eells",1926
"http://dbpedia.org/resource/James_Serrin",1926
"http://dbpedia.org/resource/Jean-Pierre_Kahane",1926
"http://dbpedia.org/resource/Jean-Pierre_Serre",1926
"http://dbpedia.org/resource/John_G._Kemeny",1926
"http://dbpedia.org/resource/John_Leech_(mathematician)",1926
"http://dbpedia.org/resource/T._A._Springer",1926
"http://dbpedia.org/resource/Michio_Suzuki_(mathematician)",1926
"http://dbpedia.org/resource/Rebeca_Guber",1926
"http://dbpedia.org/resource/Robert_Phelps",1926
"http://dbpedia.org/resource/Sandy_Green_(mathematician)",1926
"http://dbpedia.org/resource/Peter_Lax",1926
"http://dbpedia.org/resource/George_F._D._Duff",1926
"http://dbpedia.org/resource/Stanisław_Łojasiewicz",1926
"http://dbpedia.org/resource/Zdzisław_Pawlak",1926
"http://dbpedia.org/resource/C._Brian_Haselgrove",1926
"http://dbpedia.org/resource/Alex_F._T._W._Rosenberg",1926
"http://dbpedia.org/resource/Erna_Schneider_Hoover",1926
"http://dbpedia.org/resource/Hans-Joachim_Bremermann",1926
"http://dbpedia.org/resource/Teruhisa_Matsusaka",1926
"http://dbpedia.org/resource/Chandler_Davis",1926
"http://dbpedia.org/resource/Rom_Varshamov",1927
"http://dbpedia.org/resource/Samuel_P._Huntington",1927
"http://dbpedia.org/resource/Hoàng_Tụy",1927
"http://dbpedia.org/resource/John_Selfridge",1927
"http://dbpedia.org/resource/Paul_Garabedian",1927
"http://dbpedia.org/resource/Peter_Swinnerton-Dyer",1927
"http://dbpedia.org/resource/Revaz_Gamkrelidze",1927
"http://dbpedia.org/resource/Robert_G._Bartle",1927
"http://dbpedia.org/resource/Masayoshi_Nagata",1927
"http://dbpedia.org/resource/Edward_Fraenkel",1927
"http://dbpedia.org/resource/Chen_Chung_Chang",1927
"http://dbpedia.org/resource/Theodorus_Dekker",1927
"http://dbpedia.org/resource/Sigurður_Helgason_(mathematician)",1927
"http://dbpedia.org/resource/Yutaka_Taniyama",1927
"http://dbpedia.org/resource/A._Wayne_Wymore",1927
"http://dbpedia.org/resource/Abdulalim_A._Shabazz",1927
"http://dbpedia.org/resource/Alan_Cobham_(mathematician)",1927
"http://dbpedia.org/resource/Daniel_Kan",1927
"http://dbpedia.org/resource/Otto_Leiberich",1927
"http://dbpedia.org/resource/Grigory_Barenblatt",1927
"http://dbpedia.org/resource/Marcel_Berger",1927
"http://dbpedia.org/resource/Kurt_Leichtweiss",1927
"http://dbpedia.org/resource/Michael_Maschler",1927
"http://dbpedia.org/resource/Michel_Kervaire",1927
"http://dbpedia.org/resource/Serge_Lang",1927
"http://dbpedia.org/resource/Wolfgang_Walter",1927
"http://dbpedia.org/resource/Marion_Tinsley",1927
"http://dbpedia.org/resource/Friedrich_Hirzebruch",1927
"http://dbpedia.org/resource/George_Seligman",1927
"http://dbpedia.org/resource/Murray_Gerstenhaber",1927
"http://dbpedia.org/resource/Lida_Barrett",1927
"http://dbpedia.org/resource/Michael_Edward_Ash",1927
"http://dbpedia.org/resource/Albert_Turner_Bharucha-Reid",1927
"http://dbpedia.org/resource/Anatoli_Prudnikov",1927
"http://dbpedia.org/resource/Jacobus_Verhoeff",1927
"http://dbpedia.org/resource/Joan_Birman",1927
"http://dbpedia.org/resource/Ding_Shisun",1927
"http://dbpedia.org/resource/Marguerite_Frank",1927
"http://dbpedia.org/resource/Ichirō_Satake",1927
"http://dbpedia.org/resource/Mikhail_Postnikov",1927
"http://dbpedia.org/resource/Bernard_Malgrange",1928
"http://dbpedia.org/resource/Bertram_Kostant",1928
"http://dbpedia.org/resource/Hu_Hesheng",1928
"http://dbpedia.org/resource/Joseph_Kruskal",1928
"http://dbpedia.org/resource/Paulo_Ribenboim",1928
"http://dbpedia.org/resource/Christopher_Hooley",1928
"http://dbpedia.org/resource/Fuat_Mansurov",1928
"http://dbpedia.org/resource/George_E._Collins",1928
"http://dbpedia.org/resource/Thomas_E._Kurtz",1928
"http://dbpedia.org/resource/Lee_Albert_Rubel",1928
"http://dbpedia.org/resource/Lennart_Carleson",1928
"http://dbpedia.org/resource/Manfredo_do_Carmo",1928
"http://dbpedia.org/resource/Albrecht_Dold",1928
"http://dbpedia.org/resource/Alexander_Grothendieck",1928
"http://dbpedia.org/resource/Errett_Bishop",1928
"http://dbpedia.org/resource/France_Križanič",1928
"http://dbpedia.org/resource/Norman_Routledge",1928
"http://dbpedia.org/resource/Heinz_Bauer",1928
"http://dbpedia.org/resource/Ioan_James",1928
"http://dbpedia.org/resource/Israel_Nathan_Herstein",1928
"http://dbpedia.org/resource/Jacques-Louis_Lions",1928
"http://dbpedia.org/resource/Jürgen_Moser",1928
"http://dbpedia.org/resource/Martin_Davis_(mathematician)",1928
"http://dbpedia.org/resource/Solomon_Feferman",1928
"http://dbpedia.org/resource/Wolfgang_Haken",1928
"http://dbpedia.org/resource/Bernard_Galler",1928
"http://dbpedia.org/resource/Richard_S._Varga",1928
"http://dbpedia.org/resource/Ennio_de_Giorgi",1928
"http://dbpedia.org/resource/Louis_Auslander",1928
"http://dbpedia.org/resource/Wendell_Fleming",1928
"http://dbpedia.org/resource/Adriano_Garsia",1928
"http://dbpedia.org/resource/Guido_Weiss",1928
"http://dbpedia.org/resource/Gloria_Ford_Gilmer",1928
"http://dbpedia.org/resource/Jack_K._Hale",1928
"http://dbpedia.org/resource/Jan_Jaworowski",1928
"http://dbpedia.org/resource/Donald_B._Gillies",1928
"http://dbpedia.org/resource/Marion_Walter",1928
"http://dbpedia.org/resource/Martin_Kneser",1928
"http://dbpedia.org/resource/Mikio_Sato",1928
"http://dbpedia.org/resource/O._Timothy_O'Meara",1928
"http://dbpedia.org/resource/Seymour_Papert",1928
"http://dbpedia.org/resource/Roland_Dobrushin",1929
"http://dbpedia.org/resource/Branko_Grünbaum",1929
"http://dbpedia.org/resource/Patrick_Brendan_Kennedy",1929
"http://dbpedia.org/resource/Peter_Lancaster",1929
"http://dbpedia.org/resource/Regina_Tyshkevich",1929
"http://dbpedia.org/resource/Richard_Arenstorf",1929
"http://dbpedia.org/resource/Vera_W._de_Spinadel",1929
"http://dbpedia.org/resource/Elon_Lages_Lima",1929
"http://dbpedia.org/resource/Emanuel_Parzen",1929
"http://dbpedia.org/resource/Frank_Terpe",1929
"http://dbpedia.org/resource/François_Bruhat",1929
"http://dbpedia.org/resource/Mir_Maswood_Ali",1929
"http://dbpedia.org/resource/Márton_Balázs",1929
"http://dbpedia.org/resource/Andor_Kertész_(mathematician)",1929
"http://dbpedia.org/resource/André_Haefliger",1929
"http://dbpedia.org/resource/Aviezri_Fraenkel",1929
"http://dbpedia.org/resource/Brooke_Benjamin",1929
"http://dbpedia.org/resource/Alexander_Lavut",1929
"http://dbpedia.org/resource/Erwin_Nievergelt",1929
"http://dbpedia.org/resource/Hans-Joachim_Nastold",1929
"http://dbpedia.org/resource/Jalal_Allakhverdiyev",1929
"http://dbpedia.org/resource/Svetozar_Kurepa",1929
"http://dbpedia.org/resource/Ilya_Piatetski-Shapiro",1929
"http://dbpedia.org/resource/Michael_Atiyah",1929
"http://dbpedia.org/resource/Newton_da_Costa",1929
"http://dbpedia.org/resource/Ross_Honsberger",1929
"http://dbpedia.org/resource/Eleanor_Jones",1929
"http://dbpedia.org/resource/John_Trevor_Stuart",1929
"http://dbpedia.org/resource/András_Prékopa",1929
"http://dbpedia.org/resource/Anthony_James_Merrill_Spencer",1929
"http://dbpedia.org/resource/Yurii_Reshetnyak",1929
"http://dbpedia.org/resource/Günter_Lumer",1929
"http://dbpedia.org/resource/Akio_Hattori",1929
"http://dbpedia.org/resource/John_Bryce_McLeod",1929
"http://dbpedia.org/resource/Rudolf_E._Kálmán",1930
"http://dbpedia.org/resource/Richard_Montague",1930
"http://dbpedia.org/resource/Vera_T._Sós",1930
"http://dbpedia.org/resource/Victor_Andreevich_Toponogov",1930
"http://dbpedia.org/resource/Vladimir_Andreyevich_Uspensky",1930
"http://dbpedia.org/resource/Emilio_Gagliardo",1930
"http://dbpedia.org/resource/George_Herbert_Weiss",1930
"http://dbpedia.org/resource/Georges_Matheron",1930
"http://dbpedia.org/resource/Gijs_van_Aardenne",1930
"http://dbpedia.org/resource/Goro_Shimura",1930
"http://dbpedia.org/resource/Shoshana_Kamin",1930
"http://dbpedia.org/resource/Shreeram_Shankar_Abhyankar",1930
"http://dbpedia.org/resource/Sigve_Tjøtta",1930
"http://dbpedia.org/resource/Stephen_Smale",1930
"http://dbpedia.org/resource/Tomio_Kubota",1930
"http://dbpedia.org/resource/Vyacheslav_Ivanovich_Lebedev",1930
"http://dbpedia.org/resource/Walter_Feit",1930
"http://dbpedia.org/resource/Walter_Lewis_Baily_Jr.",1930
"http://dbpedia.org/resource/Thomas_Sowell",1930
"http://dbpedia.org/resource/Wiktor_Eckhaus",1930
"http://dbpedia.org/resource/Anatoliy_Skorokhod",1930
"http://dbpedia.org/resource/Norman_Johnson_(mathematician)",1930
"http://dbpedia.org/resource/Padam_Chand_Jain",1930
"http://dbpedia.org/resource/Carl_S._Herz",1930
"http://dbpedia.org/resource/Gustave_Solomon",1930
"http://dbpedia.org/resource/Jacob_T._Schwartz",1930
"http://dbpedia.org/resource/Lawrence_Paul_Horwitz",1930
"http://dbpedia.org/resource/Larry_Wos",1930
"http://dbpedia.org/resource/Michael_D._Morley",1930
"http://dbpedia.org/resource/Sergio_Campanato",1930
"http://dbpedia.org/resource/Wolfgang_Smith",1930
"http://dbpedia.org/resource/Robert_Aumann",1930
"http://dbpedia.org/resource/Frank_Adams",1930
"http://dbpedia.org/resource/Wang_Yuan_(mathematician)",1930
"http://dbpedia.org/resource/Hans_Grauert",1930
"http://dbpedia.org/resource/Jacques_Tits",1930
"http://dbpedia.org/resource/James_H._Bramble",1930
"http://dbpedia.org/resource/Ashot_Petrosian",1930
"http://dbpedia.org/resource/John_Brillhart",1930
"http://dbpedia.org/resource/Donald_J._Newman",1930
"http://dbpedia.org/resource/Ian_R._Porteous",1930
"http://dbpedia.org/resource/Pyotr_Ufimtsev",1931
"http://dbpedia.org/resource/Roger_Penrose",1931
"http://dbpedia.org/resource/Basil_Gordon",1931
"http://dbpedia.org/resource/Bernard_Morin",1931
"http://dbpedia.org/resource/Petru_Soltan",1931
"http://dbpedia.org/resource/Richard_L._Bishop",1931
"http://dbpedia.org/resource/Valentina_Borok",1931
"http://dbpedia.org/resource/Leonard_Gross",1931
"http://dbpedia.org/resource/Stan_Franklin",1931
"http://dbpedia.org/resource/Stanisław_Knapowski",1931
"http://dbpedia.org/resource/Bryan_John_Birch",1931
"http://dbpedia.org/resource/Václav_E._Beneš",1931
"http://dbpedia.org/resource/Anatoli_Georgievich_Vitushkin",1931
