"subject_uri","target","field","birthYear"
"http://dbpedia.org/resource/Anders_Lindstedt","http://dbpedia.org/resource/Mathematics","Mathematics",1854
"http://dbpedia.org/resource/Anders_Lindstedt","http://dbpedia.org/resource/Actuarial_science","Actuarial science",1854
"http://dbpedia.org/resource/Anders_Lindstedt","http://dbpedia.org/resource/Astronomy","Astronomy",1854
"http://dbpedia.org/resource/Hans_Carl_Friedrich_von_Mangoldt","http://dbpedia.org/resource/Mathematics","Mathematics",1854
"http://dbpedia.org/resource/Jan_Śleszyński","http://dbpedia.org/resource/Mathematics","Mathematics",1854
"http://dbpedia.org/resource/Henri_Poincaré","http://dbpedia.org/resource/Physics","Physics",1854
"http://dbpedia.org/resource/Marcel_Brillouin","http://dbpedia.org/resource/Physics","Physics",1854
"http://dbpedia.org/resource/Marcel_Brillouin","http://dbpedia.org/resource/Thermodynamics","Thermodynamics",1854
"http://dbpedia.org/resource/Alfred_Barnard_Basset","http://dbpedia.org/resource/Mathematics","Mathematics",1854
"http://dbpedia.org/resource/Alfred_Barnard_Basset","http://dbpedia.org/resource/Physics","Physics",1854
"http://dbpedia.org/resource/John_Steggall","http://dbpedia.org/resource/Mathematics","Mathematics",1855
"http://dbpedia.org/resource/Giovanni_Battista_Guccia","http://dbpedia.org/resource/Mathematics","Mathematics",1855
"http://dbpedia.org/resource/Adolf_Piltz","http://dbpedia.org/resource/Mathematics","Mathematics",1855
"http://dbpedia.org/resource/Jadav_Chandra_Chakravarti","http://dbpedia.org/resource/Mathematics","Mathematics",1855
"http://dbpedia.org/resource/William_Pitt_Durfee","http://dbpedia.org/resource/Mathematics","Mathematics",1855
"http://dbpedia.org/resource/Alfredo_Capelli","http://dbpedia.org/resource/Mathematics","Mathematics",1855
"http://dbpedia.org/resource/Gyula_Vályi","http://dbpedia.org/resource/Mathematics","Mathematics",1855
"http://dbpedia.org/resource/Carl_Runge","http://dbpedia.org/resource/Mathematics","Mathematics",1856
"http://dbpedia.org/resource/Carl_Runge","http://dbpedia.org/resource/Physics","Physics",1856
"http://dbpedia.org/resource/Cargill_Gilston_Knott","http://dbpedia.org/resource/Physics","Physics",1856
"http://dbpedia.org/resource/Cargill_Gilston_Knott","http://dbpedia.org/resource/Seismology","Seismology",1856
"http://dbpedia.org/resource/Giacinto_Morera","http://dbpedia.org/resource/Complex_analysis","Complex analysis",1856
"http://dbpedia.org/resource/Giacinto_Morera","http://dbpedia.org/resource/Linear_elasticity","Linear elasticity",1856
"http://dbpedia.org/resource/Luigi_Bianchi","http://dbpedia.org/resource/Mathematics","Mathematics",1856
"http://dbpedia.org/resource/Émile_Picard","http://dbpedia.org/resource/Mathematics","Mathematics",1856
"http://dbpedia.org/resource/Wilhelm_Franz_Meyer","http://dbpedia.org/resource/Mathematics","Mathematics",1856
"http://dbpedia.org/resource/E._W._Hobson","http://dbpedia.org/resource/Mathematician","Mathematician",1856
"http://dbpedia.org/resource/Arnold_Droz-Farny","http://dbpedia.org/resource/Mathematics","Mathematics",1856
"http://dbpedia.org/resource/Max_Margules","http://dbpedia.org/resource/Meteorology","Meteorology",1856
"http://dbpedia.org/resource/Andrey_Markov","http://dbpedia.org/resource/Mathematics","Mathematics",1856
"http://dbpedia.org/resource/Andrey_Markov","http://dbpedia.org/resource/Statistics","Statistics",1856
"http://dbpedia.org/resource/Andrey_Markov","http://dbpedia.org/resource/Probability_theory","Probability theory",1856
"http://dbpedia.org/resource/Aleksandr_Lyapunov","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1857
"http://dbpedia.org/resource/Alexander_Yule_Fraser","http://dbpedia.org/resource/Mathematics","Mathematics",1857
"http://dbpedia.org/resource/Oskar_Bolza","http://dbpedia.org/resource/Mathematician","Mathematician",1857
"http://dbpedia.org/resource/Karl_Pearson","http://dbpedia.org/resource/Mathematician","Mathematician",1857
"http://dbpedia.org/resource/Karl_Pearson","http://dbpedia.org/resource/Eugenics","Eugenics",1857
"http://dbpedia.org/resource/Karl_Pearson","http://dbpedia.org/resource/Germanist","Germanist",1857
"http://dbpedia.org/resource/Cyparissos_Stephanos","http://dbpedia.org/resource/Mathematics","Mathematics",1857
"http://dbpedia.org/resource/Giuseppe_Peano","http://dbpedia.org/resource/Mathematics","Mathematics",1858
"http://dbpedia.org/resource/Giuseppe_Peano","http://dbpedia.org/resource/Linguistics","Linguistics",1858
"http://dbpedia.org/resource/Andrew_Forsyth","http://dbpedia.org/resource/Mathematics","Mathematics",1858
"http://dbpedia.org/resource/Édouard_Goursat","http://dbpedia.org/resource/Mathematics","Mathematics",1858
"http://dbpedia.org/resource/Henry_Burchard_Fine","http://dbpedia.org/resource/Mathematics","Mathematics",1858
"http://dbpedia.org/resource/Samuil_Shatunovsky","http://dbpedia.org/resource/Mathematician","Mathematician",1859
"http://dbpedia.org/resource/Georg_Alexander_Pick","http://dbpedia.org/resource/Mathematics","Mathematics",1859
"http://dbpedia.org/resource/Giulio_Vivanti","http://dbpedia.org/resource/Mathematics","Mathematics",1859
"http://dbpedia.org/resource/Ernesto_Cesàro","http://dbpedia.org/resource/Mathematics","Mathematics",1859
"http://dbpedia.org/resource/Otto_Hölder","http://dbpedia.org/resource/Mathematics","Mathematics",1859
"http://dbpedia.org/resource/Adolf_Hurwitz","http://dbpedia.org/resource/Mathematician","Mathematician",1859
"http://dbpedia.org/resource/Ernst_Kötter","http://dbpedia.org/resource/Mathematician","Mathematician",1859
"http://dbpedia.org/resource/Marie_Georges_Humbert","http://dbpedia.org/resource/Mathematics","Mathematics",1859
"http://dbpedia.org/resource/Vito_Volterra","http://dbpedia.org/resource/Mathematics","Mathematics",1860
"http://dbpedia.org/resource/Carlo_Somigliana","http://dbpedia.org/resource/Glaciology","Glaciology",1860
"http://dbpedia.org/resource/Carlo_Somigliana","http://dbpedia.org/resource/Theory_of_elasticity","Theory of elasticity",1860
"http://dbpedia.org/resource/Carlo_Somigliana","http://dbpedia.org/resource/Mathematical_physics","Mathematical physics",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Musicology","Musicology",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Numismatics","Numismatics",1860
"http://dbpedia.org/resource/August_Gutzmer","http://dbpedia.org/resource/Mathematics","Mathematics",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Epigraphy","Epigraphy",1860
"http://dbpedia.org/resource/Daniel_Barringer_(geologist)","http://dbpedia.org/resource/Geology","Geology",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Archaeologist","Archaeologist",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Politician","Politician",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Professor","Professor",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Mathematician","Mathematician",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Historian","Historian",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Lawyer","Lawyer",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Papyrology","Papyrology",1860
"http://dbpedia.org/resource/Théodore_Reinach","http://dbpedia.org/resource/Philology","Philology",1860
"http://dbpedia.org/resource/D'Arcy_Wentworth_Thompson","http://dbpedia.org/resource/Biology","Biology",1860
"http://dbpedia.org/resource/D'Arcy_Wentworth_Thompson","http://dbpedia.org/resource/Mathematics","Mathematics",1860
"http://dbpedia.org/resource/D'Arcy_Wentworth_Thompson","http://dbpedia.org/resource/Natural_history","Natural history",1860
"http://dbpedia.org/resource/D'Arcy_Wentworth_Thompson","http://dbpedia.org/resource/Mathematical_biology","Mathematical biology",1860
"http://dbpedia.org/resource/David_Eugene_Smith","http://dbpedia.org/resource/Mathematics","Mathematics",1860
"http://dbpedia.org/resource/Robert_Fricke","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Frank_Nelson_Cole","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Friedrich_Engel_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Louis_George_Carpenter","http://dbpedia.org/resource/Educator","Educator",1861
"http://dbpedia.org/resource/Louis_George_Carpenter","http://dbpedia.org/resource/Professor","Professor",1861
"http://dbpedia.org/resource/Thomas_Heath_(classicist)","http://dbpedia.org/resource/Mathematician","Mathematician",1861
"http://dbpedia.org/resource/Thomas_Heath_(classicist)","http://dbpedia.org/resource/Classics","Classics",1861
"http://dbpedia.org/resource/Thomas_Heath_(classicist)","http://dbpedia.org/resource/British_People","British People",1861
"http://dbpedia.org/resource/William_John_Greenstreet","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Alexander_Witting","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Ernst_Fiedler","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Eugen_Jahnke","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Heinrich_Burkhardt","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Herbert_Ellsworth_Slaught","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Ivar_Otto_Bendixson","http://dbpedia.org/resource/Mathematician","Mathematician",1861
"http://dbpedia.org/resource/Kurt_Hensel","http://dbpedia.org/resource/Mathematics","Mathematics",1861
"http://dbpedia.org/resource/Cassius_Jackson_Keyser","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/Fritz_Bützberger","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/Adolf_Kneser","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/E._H._Moore","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/Eduard_Study","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/William_Henry_Bragg","http://dbpedia.org/resource/Physics","Physics",1862
"http://dbpedia.org/resource/Marius_Lacombe","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/Sebastian_Finsterwalder","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/Sebastian_Finsterwalder","http://dbpedia.org/resource/Geology","Geology",1862
"http://dbpedia.org/resource/Sebastian_Finsterwalder","http://dbpedia.org/resource/Geometry","Geometry",1862
"http://dbpedia.org/resource/Sebastian_Finsterwalder","http://dbpedia.org/resource/Aerodynamics","Aerodynamics",1862
"http://dbpedia.org/resource/Sebastian_Finsterwalder","http://dbpedia.org/resource/Surveying","Surveying",1862
"http://dbpedia.org/resource/Sebastian_Finsterwalder","http://dbpedia.org/resource/Topography","Topography",1862
"http://dbpedia.org/resource/David_Hilbert","http://dbpedia.org/resource/Mathematics","Mathematics",1862
"http://dbpedia.org/resource/David_Hilbert","http://dbpedia.org/resource/Physics","Physics",1862
"http://dbpedia.org/resource/David_Hilbert","http://dbpedia.org/resource/Philosophy","Philosophy",1862
"http://dbpedia.org/resource/Giovanni_Vailati","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/Stanisław_Zaremba_(mathematician)","http://dbpedia.org/resource/Mathematical_analysis","Mathematical analysis",1863
"http://dbpedia.org/resource/Luigi_Berzolari","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/Axel_Thue","http://dbpedia.org/resource/Mathematician","Mathematician",1863
"http://dbpedia.org/resource/William_Henry_Young","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/Henri_Padé","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/Henrik_Petrini","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/John_Charles_Fields","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/Kelly_Miller_(scientist)","http://dbpedia.org/resource/Newspaper","Newspaper",1863
"http://dbpedia.org/resource/Herbert_William_Richmond","http://dbpedia.org/resource/Mathematician","Mathematician",1863
"http://dbpedia.org/resource/Kelly_Miller_(scientist)","http://dbpedia.org/resource/Mathematician","Mathematician",1863
"http://dbpedia.org/resource/Kelly_Miller_(scientist)","http://dbpedia.org/resource/Essayist","Essayist",1863
"http://dbpedia.org/resource/Kelly_Miller_(scientist)","http://dbpedia.org/resource/Sociologist","Sociologist",1863
"http://dbpedia.org/resource/Dmitry_Grave","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/Domenico_Montesano","http://dbpedia.org/resource/Mathematician","Mathematician",1863
"http://dbpedia.org/resource/Augustus_Edward_Hough_Love","http://dbpedia.org/resource/Mathematics","Mathematics",1863
"http://dbpedia.org/resource/Augustus_Edward_Hough_Love","http://dbpedia.org/resource/Geodynamics","Geodynamics",1863
"http://dbpedia.org/resource/Vladimir_Steklov_(mathematician)","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1864
"http://dbpedia.org/resource/Cristoforo_Alasia_de_Quesada","http://dbpedia.org/resource/Mathematics","Mathematics",1864
"http://dbpedia.org/resource/William_Fogg_Osgood","http://dbpedia.org/resource/Mathematics","Mathematics",1864
"http://dbpedia.org/resource/Hermann_Minkowski","http://dbpedia.org/resource/Mathematics","Mathematics",1864
"http://dbpedia.org/resource/József_Kürschák","http://dbpedia.org/resource/Mathematics","Mathematics",1864
"http://dbpedia.org/resource/Hermann_Minkowski","http://dbpedia.org/resource/Physics","Physics",1864
"http://dbpedia.org/resource/Hermann_Minkowski","http://dbpedia.org/resource/Philosophy","Philosophy",1864
"http://dbpedia.org/resource/Bogdan_Gavrilović","http://dbpedia.org/resource/Mathematics","Mathematics",1864
"http://dbpedia.org/resource/Bogdan_Gavrilović","http://dbpedia.org/resource/Physics","Physics",1864
"http://dbpedia.org/resource/Bogdan_Gavrilović","http://dbpedia.org/resource/Philosophy","Philosophy",1864
"http://dbpedia.org/resource/Alwin_Korselt","http://dbpedia.org/resource/Mathematics","Mathematics",1864
"http://dbpedia.org/resource/Vladimir_Varićak","http://dbpedia.org/resource/Mathematician","Mathematician",1865
"http://dbpedia.org/resource/Julio_Garavito_Armero","http://dbpedia.org/resource/Astronomy","Astronomy",1865
"http://dbpedia.org/resource/Vladimir_Varićak","http://dbpedia.org/resource/Physicist","Physicist",1865
"http://dbpedia.org/resource/Wilhelm_Wirtinger","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Willem_Abraham_Wythoff","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Alfred_Cardew_Dixon","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Anders_Wiman","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Ernest_Vessiot","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Ernesto_Pascal","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Flora_Philip","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Flora_Philip","http://dbpedia.org/resource/Greek_language","Greek language",1865
"http://dbpedia.org/resource/Flora_Philip","http://dbpedia.org/resource/Polymath","Polymath",1865
"http://dbpedia.org/resource/Guido_Castelnuovo","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/John_Alexander_Third","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Charles_Proteus_Steinmetz","http://dbpedia.org/resource/Electrical_engineering","Electrical engineering",1865
"http://dbpedia.org/resource/Charles_Proteus_Steinmetz","http://dbpedia.org/resource/Mathematician","Mathematician",1865
"http://dbpedia.org/resource/Piers_Bohl","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Niels_Nielsen_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Jacques_Hadamard","http://dbpedia.org/resource/Mathematics","Mathematics",1865
"http://dbpedia.org/resource/Erik_Ivar_Fredholm","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Ernest_William_Brown","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Eugène_Cosserat","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Ernest_William_Brown","http://dbpedia.org/resource/Astronomy","Astronomy",1866
"http://dbpedia.org/resource/Gustav_de_Vries","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/James_Pierpont_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Arthur_Hirsch","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Charles_Jean_de_la_Vallée_Poussin","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Syamadas_Mukhopadhyaya","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/H._F._Baker","http://dbpedia.org/resource/Geometry","Geometry",1866
"http://dbpedia.org/resource/H._F._Baker","http://dbpedia.org/resource/Mathematician","Mathematician",1866
"http://dbpedia.org/resource/Ettore_Bortolotti","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Frances_Hardcastle","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Alfred_Tauber","http://dbpedia.org/resource/Mathematics","Mathematics",1866
"http://dbpedia.org/resource/Derrick_Norman_Lehmer","http://dbpedia.org/resource/Mathematician","Mathematician",1867
"http://dbpedia.org/resource/Maxime_Bôcher","http://dbpedia.org/resource/Mathematics","Mathematics",1867
"http://dbpedia.org/resource/Charles_Albert_Noble","http://dbpedia.org/resource/Mathematics","Mathematics",1867
"http://dbpedia.org/resource/Karl_Zsigmondy","http://dbpedia.org/resource/Mathematics","Mathematics",1867
"http://dbpedia.org/resource/Kristian_Birkeland","http://dbpedia.org/resource/Physics","Physics",1867
"http://dbpedia.org/resource/Martin_Kutta","http://dbpedia.org/resource/Mathematician","Mathematician",1867
"http://dbpedia.org/resource/Léopold_Leau","http://dbpedia.org/resource/Mathematics","Mathematics",1868
"http://dbpedia.org/resource/Georgy_Voronoy","http://dbpedia.org/resource/Continued_fraction","Continued fraction",1868
"http://dbpedia.org/resource/António_Cabreira","http://dbpedia.org/resource/Polygraph_(author)","Polygraph (author)",1868
"http://dbpedia.org/resource/Louis_Couturat","http://dbpedia.org/resource/Mathematician","Mathematician",1868
"http://dbpedia.org/resource/Louis_Couturat","http://dbpedia.org/resource/Linguistics","Linguistics",1868
"http://dbpedia.org/resource/Louis_Couturat","http://dbpedia.org/resource/Philosophy","Philosophy",1868
"http://dbpedia.org/resource/Felix_Hausdorff","http://dbpedia.org/resource/Mathematics","Mathematics",1868
"http://dbpedia.org/resource/Philippa_Fawcett","http://dbpedia.org/resource/Mathematics","Mathematics",1868
"http://dbpedia.org/resource/Mihailo_Petrović_Alas","http://dbpedia.org/resource/Mathematician","Mathematician",1868
"http://dbpedia.org/resource/Grace_Chisholm_Young","http://dbpedia.org/resource/Mathematics","Mathematics",1868
"http://dbpedia.org/resource/Donald_McIntosh_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1868
"http://dbpedia.org/resource/Emilie_Martin","http://dbpedia.org/resource/Mathematics","Mathematics",1869
"http://dbpedia.org/resource/Georg_Bohlmann","http://dbpedia.org/resource/Probability_theory","Probability theory",1869
"http://dbpedia.org/resource/Georg_Bohlmann","http://dbpedia.org/resource/Actuarial_mathematics","Actuarial mathematics",1869
"http://dbpedia.org/resource/Isabel_Maddison","http://dbpedia.org/resource/Mathematics","Mathematics",1869
"http://dbpedia.org/resource/Dmitri_Egorov","http://dbpedia.org/resource/Mathematics","Mathematics",1869
"http://dbpedia.org/resource/Philipp_Furtwängler","http://dbpedia.org/resource/Mathematician","Mathematician",1869
"http://dbpedia.org/resource/John_Stone_Stone","http://dbpedia.org/resource/Electrical_engineering","Electrical engineering",1869
"http://dbpedia.org/resource/Élie_Cartan","http://dbpedia.org/resource/Mathematics","Mathematics",1869
"http://dbpedia.org/resource/Élie_Cartan","http://dbpedia.org/resource/Physics","Physics",1869
"http://dbpedia.org/resource/Virginia_Ragsdale","http://dbpedia.org/resource/Mathematics","Mathematics",1870
"http://dbpedia.org/resource/Louis_Bachelier","http://dbpedia.org/resource/Mathematics","Mathematics",1870
"http://dbpedia.org/resource/Arthur_Korn","http://dbpedia.org/resource/Inventor","Inventor",1870
"http://dbpedia.org/resource/Helge_von_Koch","http://dbpedia.org/resource/Mathematician","Mathematician",1870
"http://dbpedia.org/resource/Arthur_Korn","http://dbpedia.org/resource/Mathematician","Mathematician",1870
"http://dbpedia.org/resource/Arthur_Korn","http://dbpedia.org/resource/Physicist","Physicist",1870
"http://dbpedia.org/resource/Raoul_Bricard","http://dbpedia.org/resource/Mathematics","Mathematics",1870
"http://dbpedia.org/resource/Louise_Duffield_Cummings","http://dbpedia.org/resource/Mathematics","Mathematics",1870
"http://dbpedia.org/resource/Boris_Galerkin","http://dbpedia.org/resource/Applied_mathematics","Applied mathematics",1871
"http://dbpedia.org/resource/Vladimir_Markov_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1871
"http://dbpedia.org/resource/Poul_Heegaard","http://dbpedia.org/resource/Topology","Topology",1871
"http://dbpedia.org/resource/Boris_Galerkin","http://dbpedia.org/resource/Structural_mechanics","Structural mechanics",1871
"http://dbpedia.org/resource/Ernst_Steinitz","http://dbpedia.org/resource/Mathematics","Mathematics",1871
"http://dbpedia.org/resource/Ernst_Zermelo","http://dbpedia.org/resource/Mathematics","Mathematics",1871
"http://dbpedia.org/resource/Jules_Drach","http://dbpedia.org/resource/Mathematics","Mathematics",1871
"http://dbpedia.org/resource/William_Duncan_MacMillan","http://dbpedia.org/resource/Mathematics","Mathematics",1871
"http://dbpedia.org/resource/William_Duncan_MacMillan","http://dbpedia.org/resource/Physics","Physics",1871
"http://dbpedia.org/resource/William_Duncan_MacMillan","http://dbpedia.org/resource/Astronomy","Astronomy",1871
"http://dbpedia.org/resource/Nikolai_Günther","http://dbpedia.org/resource/Integral_equation","Integral equation",1871
"http://dbpedia.org/resource/Federigo_Enriques","http://dbpedia.org/resource/Mathematics","Mathematics",1871
"http://dbpedia.org/resource/Nikolai_Günther","http://dbpedia.org/resource/Partial_differential_equation","Partial differential equation",1871
"http://dbpedia.org/resource/Nikolai_Günther","http://dbpedia.org/resource/Potential_theory","Potential theory",1871
"http://dbpedia.org/resource/Carlo_Severini","http://dbpedia.org/resource/Real_analysis","Real analysis",1872
"http://dbpedia.org/resource/Volodymyr_Levytsky","http://dbpedia.org/resource/Mathematician","Mathematician",1872
"http://dbpedia.org/resource/Théophile_de_Donder","http://dbpedia.org/resource/Mathematician","Mathematician",1872
"http://dbpedia.org/resource/Théophile_de_Donder","http://dbpedia.org/resource/Physicist","Physicist",1872
"http://dbpedia.org/resource/Willem_de_Sitter","http://dbpedia.org/resource/Physics","Physics",1872
"http://dbpedia.org/resource/Julian_Coolidge","http://dbpedia.org/resource/Mathematics","Mathematics",1873
"http://dbpedia.org/resource/Constantin_Carathéodory","http://dbpedia.org/resource/Calculus_of_variations","Calculus of variations",1873
"http://dbpedia.org/resource/Constantin_Carathéodory","http://dbpedia.org/resource/Real_analysis","Real analysis",1873
"http://dbpedia.org/resource/Constantin_Carathéodory","http://dbpedia.org/resource/Complex_analysis","Complex analysis",1873
"http://dbpedia.org/resource/Gheorghe_Țițeica","http://dbpedia.org/resource/Mathematics","Mathematics",1873
"http://dbpedia.org/resource/Constantin_Carathéodory","http://dbpedia.org/resource/Measure_theory","Measure theory",1873
"http://dbpedia.org/resource/Tullio_Levi-Civita","http://dbpedia.org/resource/Mathematics","Mathematics",1873
"http://dbpedia.org/resource/Ziauddin_Ahmad","http://dbpedia.org/resource/Member_of_Parliament","Member of Parliament",1873
"http://dbpedia.org/resource/Ziauddin_Ahmad","http://dbpedia.org/resource/Social_reformer","Social reformer",1873
"http://dbpedia.org/resource/Maria_Bakunin","http://dbpedia.org/resource/Stereochemistry","Stereochemistry",1873
"http://dbpedia.org/resource/Dimitrie_Pompeiu","http://dbpedia.org/resource/Mathematician","Mathematician",1873
"http://dbpedia.org/resource/Maria_Bakunin","http://dbpedia.org/resource/Earth_sciences","Earth sciences",1873
"http://dbpedia.org/resource/Maria_Bakunin","http://dbpedia.org/resource/Applied_chemistry","Applied chemistry",1873
"http://dbpedia.org/resource/E._T._Whittaker","http://dbpedia.org/resource/Mathematics","Mathematics",1873
"http://dbpedia.org/resource/E._T._Whittaker","http://dbpedia.org/resource/Mathematical_physics","Mathematical physics",1873
"http://dbpedia.org/resource/E._T._Whittaker","http://dbpedia.org/resource/History_of_science","History of science",1873
"http://dbpedia.org/resource/E._T._Whittaker","http://dbpedia.org/resource/Astronomy","Astronomy",1873
"http://dbpedia.org/resource/John_Hilton_Grace","http://dbpedia.org/resource/Mathematics","Mathematics",1873
"http://dbpedia.org/resource/Carl_Størmer","http://dbpedia.org/resource/Mathematics","Mathematics",1874
"http://dbpedia.org/resource/René-Louis_Baire","http://dbpedia.org/resource/Mathematics","Mathematics",1874
"http://dbpedia.org/resource/Beatrice_Mabel_Cave-Browne-Cave","http://dbpedia.org/resource/Mathematician","Mathematician",1874
"http://dbpedia.org/resource/Carl_Størmer","http://dbpedia.org/resource/Astrophysics","Astrophysics",1874
"http://dbpedia.org/resource/Peder_Oluf_Pedersen","http://dbpedia.org/resource/Physicist","Physicist",1874
"http://dbpedia.org/resource/Gerhard_Hessenberg","http://dbpedia.org/resource/Mathematics","Mathematics",1874
"http://dbpedia.org/resource/Leonard_Eugene_Dickson","http://dbpedia.org/resource/Mathematics","Mathematics",1874
"http://dbpedia.org/resource/Friedrich_Hartogs","http://dbpedia.org/resource/Complex_analysis","Complex analysis",1874
"http://dbpedia.org/resource/Friedrich_Hartogs","http://dbpedia.org/resource/Set_theory","Set theory",1874
"http://dbpedia.org/resource/Friedrich_Hartogs","http://dbpedia.org/resource/Several_complex_variables","Several complex variables",1874
"http://dbpedia.org/resource/Ugo_Amaldi_(mathematician)","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/Beppo_Levi","http://dbpedia.org/resource/Algebraic_geometry","Algebraic geometry",1875
"http://dbpedia.org/resource/Beppo_Levi","http://dbpedia.org/resource/Diophantine_geometry","Diophantine geometry",1875
"http://dbpedia.org/resource/Beppo_Levi","http://dbpedia.org/resource/Lebesgue_integration","Lebesgue integration",1875
"http://dbpedia.org/resource/Frank_Lauren_Hitchcock","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/Frank_Lauren_Hitchcock","http://dbpedia.org/resource/Chemistry","Chemistry",1875
"http://dbpedia.org/resource/André-Louis_Cholesky","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/Henri_Lebesgue","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/Teiji_Takagi","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/Charles_Cobb_(economist)","http://dbpedia.org/resource/Mathematics","Mathematics",1875
"http://dbpedia.org/resource/Charles_Cobb_(economist)","http://dbpedia.org/resource/Economics","Economics",1875
